videoId,textOriginal,authorDisplayName,publishedAt,commentId
t68QfjvISZ8,"Was bist Du denn für eine Pöbel-Tante?
Kannst ja noch nicht einmal den Namen der Firma richtig schreiben.",Michael Neugebauer,2023-04-27T00:07:55Z,UgzVm8g2cleCZdCQPuB4AaABAg.9oyrAsdiR-q9oziK5QfEg0
t68QfjvISZ8,Habeck du Blödmann.,Angelika Berlin,2023-04-26T16:04:12Z,UgyY17FohDeWNQjvzot4AaABAg
t68QfjvISZ8,"....Einer von Habecks Parlamentarischen Staatssekretären, Michael Kellner, ist mit der Schwester eines seiner beamteten Staatssekretäre Patrick Graichen, verheiratet. Sie arbeitet bei einer einflussreichen Lobby-Organisation, dem Öko-Institut. Habeck wird darin „Vetternwirtschaft“ oder ein „Clan“-Gebaren vorgeworfen, dieser ""Clan"" hofft, von Habecks Programmen profitieren zu können👎👎👎👎",🇩🇪 Irena Morena,2023-04-26T15:52:55Z,UgxH27ua0TWGRqkCq3l4AaABAg
t68QfjvISZ8,Ablesen kann sie,Miseration666,2023-04-26T15:25:27Z,UgzFATvAt_RRqhtUFSl4AaABAg
t68QfjvISZ8,Wenn ich Habeck höre könnte ich nur noch kotzen.sorry.,Sunshine 1,2023-04-26T15:20:55Z,UgzxvZnoHgTVA07bVcF4AaABAg
t68QfjvISZ8,Niemand hat die Absicht das Volk zu enteignen,Thomas Förster,2023-04-26T15:18:56Z,UgzfnnBl3Mx1ORoFX254AaABAg
t68QfjvISZ8,Diese Regierung haben doch die west Deutschen gewollt...,NUKLEOPATRA ARTPOELKUN,2023-04-26T14:58:25Z,UgxwQBDMia8Ha7UFu5t4AaABAg
t68QfjvISZ8,Das wählen fällt aus🤌,bepositiv,2023-04-26T14:54:27Z,Ugy2GBL5-SPqQWwVgXd4AaABAg
t68QfjvISZ8,Liebe Frau Wagenknecht keiner muss die Verschrotten,Jens Busse,2023-04-26T14:49:40Z,Ugy0XZuqq7_9WCvy9qR4AaABAg
t68QfjvISZ8,"Habeck,wir sollten die Verbraucher vor Euch schützen!",Andreas Wünsche,2023-04-26T14:34:00Z,UgyFjdOoBA-ss1MOPa54AaABAg
t68QfjvISZ8,Ich habe ein schlecht gedämmtes Haus. Hab infrarotheizung und Kachelofen. Ohne den Kachelofen müsste ich im Winter auf Arbeit wohnen um nicht zu frieren 😂 die infrarotheizung ist ja sooooo billig.....,K Ra,2023-04-26T13:54:57Z,Ugx727Bj1BwQaX9YirV4AaABAg
t68QfjvISZ8,Was die wieder für Blödsinn redet...die kann echt weg,björn mayer,2023-04-26T13:52:56Z,UgykaEBbh5dhkiakQ_t4AaABAg
t68QfjvISZ8,Das ist dumme feler von die Grünen.,Otto Buller,2023-04-26T13:37:02Z,Ugyu9G2bYBISw1-y_Y54AaABAg
t68QfjvISZ8,"Können die Typen nur hetzen  , ich könnte kotzen !!",Frank Schmidt,2023-04-26T12:56:09Z,UgwGBJRy_oYfwSQQOC54AaABAg
t68QfjvISZ8,"Diese Frau ist ""unglaublich"".😅😢",hjgk 45,2023-04-26T16:16:52Z,UgxXnbpht_t0BVtA3gF4AaABAg.9oyWNGhnGrH9oysPwAgmBt
t68QfjvISZ8,Ja 😮🤑🤑🤑,hjgk 45,2023-04-26T16:16:21Z,UgxXnbpht_t0BVtA3gF4AaABAg.9oyWNGhnGrH9oysMABiLu_
t68QfjvISZ8,"Ich verstehe bis zum heutigen Tag nicht wie wir das soo lange dulden können?!  Ich bin für Nachhaltigkeit für ökologische Lösung und für alternative Antriebe aber diese sollten wie eben gesagt eine Alternative bleiben zukünfte von Bürgern als Poker Einsatz zu nehmen um Ziele zu erreichen die Leute mit Angst unter Druck setzen wo ist das bitte sozial? Immer mehr in Richtung verbotspolitik abzuwandern?! Den gesamten Wirtschaftsstandort Deutschland zu ruinieren? Und dazu auch noch lächerlich machen an die die uns hier geradewegs in Abgrund navigieren denkt bitte an das was ich jetzt sage ich wollt das weg vom Gas diesel und Benzin aber das der Mensch der Bürger Wähler verheizt werden das wollt ihr nicht sehen ihr wollt eine grüne Zukunft? In dem das einzige Pferd Strom Wind  und Sonne heißt? In Herzen von Europa? Versucht es da wo auch ihr die Menschen bluten lasst für eure grüne Zukunft ich kann mich damit abfinden das die comfortable Zeit zu Ende geht ich finde mich aber nicht damit ab das ihr dadurch an uns bereichert  und es euch ganz egal wie man diese Ziele erreicht mit nem Kanzler der nach n paar Tagen vergisst was er getan oder nicht getan hat mit einer Außenministerin die ihren Krieg mit Russland selber führen kann mit einem Gesundheitsminister der es wagt Ärzte dazu zu zwingen  Menschen die Hilfe brauchen abzuweisen mit einem Minister für Wirtschaft noch meines Erachtens lieber Märchenbücher schreiben sollte ohne den Menschen die das Land hier zusammen halten egal wo her die hier arbeiten sich den Hintern aufreißen klappt bei euch nix!!! Und ihr? Verschwendet Tag für Tag unser Vertrauen ihr macht euch bewußt oder unbewusst mit euren Aktionen lustig über die Menschen die den laden schmeißen.

Danke das ihr uns alle Chancen und Möglichkeiten nehmt die wir uns erarbeitet hatten....",Robin Dobadka,2023-04-26T12:46:27Z,Ugxf6secXSs3doj6mbJ4AaABAg
t68QfjvISZ8,Ab nach Moskau!,Karin Bebber,2023-04-26T12:28:47Z,UgzxttkaYL2kwL1qZpF4AaABAg
t68QfjvISZ8,Schämt euch,Meggie,2023-04-26T12:26:23Z,Ugzy9To8mSLc0816Ty54AaABAg
t68QfjvISZ8,@Sahra Dich kann doch inzwischen niemand mehr ernst nehmen. Konstantes gemecker aber keine EIGENE PARTEI gründen um etwas zu ändern.... den Schrott haben wir lange genug gehört. RAUS AUS DER LINKEn oder Du bist unglaubwürdig!!! 💙💙💙,PhuketBungalow Info,2023-04-26T12:11:33Z,Ugyz01AfU8dX17UOoRN4AaABAg
t68QfjvISZ8,"Diese Gesellschaft ist völlig am Ende, dass sieht man auch an dem ganzen beknackten Wokismus, dem Quatsch mit demKlimawandel und dem ganzen ungelernten Personal in der Regierung.
Wird Zeit, dass es zum Kollaps kommt.",Thorsten Schmidtke,2023-04-26T11:02:14Z,UgwrIxUO-y7SwP6bzUd4AaABAg
t68QfjvISZ8,"Ich werde ab jetzt garnichts mehr in mein Haus investieren, bis mich jemand vor diesen Verrückten beschützt. Meine Frau und ich haben alle Projekte auf Eis gelegt. Schulden werden wir definitiv nicht mehr machen.",Vorderlader,2023-04-26T10:46:28Z,UgyOW4KrVCVmol4hRMh4AaABAg
t68QfjvISZ8,Kann die Frau auch irgendetwas konstruktives von sich geben oder nur Polemik? Interessantes Geschäftsmodell.,Oleg Berger,2023-04-26T10:45:45Z,Ugz5Kpl5MrGnltuZc1x4AaABAg
t68QfjvISZ8,"Die Alt-Geräte werden sicherlich dann mit Gewinn nach Ost-Europa verschickt! Das Leute ihr Haus nicht mehr halten werden können wird sicher kommen. Denn: Zahlst Du keine GEZ, geht es in den Bau. Also!!!",Andreas Siemund,2023-04-26T10:39:59Z,Ugwa2O-kk8fJ4bqqPWV4AaABAg
t68QfjvISZ8,Verbraucherschutz geil,lexxon 85,2023-04-26T10:30:52Z,Ugxrtg9q6uTPDVBnvFh4AaABAg
t68QfjvISZ8,der nächste popolistische müll,Kaneeda,2023-04-26T10:29:39Z,UgzLkQ12uSvGBRm1JWB4AaABAg
t68QfjvISZ8,Gas wird halt nur so teuer das man es nicht mehr zahlen kann😡 Und Du nach einer Wärmepumpe betteln wirst. Das nennt man übrigens Erpressung…😡😡😡,flakest1,2023-04-26T10:25:35Z,UgxlfZ3vq7cugGQ6Urt4AaABAg
t68QfjvISZ8,"Vor allen Dingen funktionieren Wärmepumpen nicht,wenn am Wohnort große Temperaturschwankungen herrschen.",Christine Hallinger,2023-04-26T10:09:43Z,UgyIlza7YnG2B8ntcNF4AaABAg
t68QfjvISZ8,"Die ""Klimakleber"" mögen einem nicht gefallen (Ich halte das auch für eine falsche Protestform), aber die mit prügelnden SA-Mördern gleichzusetzen, ist hanebüchen und geschichtsvergessen. In der FDP wird ja gerne auch mal Habeck mit Putin gleich gesetzt. Im Gegensatz zu deinen Freunden von den Spaziergängern greift die LG sogar keine Einsatzkräfte oder Journalisten an. Wahrscheinlich ist das der Grund warum du damit so ein Problem hast.. die pöse pöse Presse schützt die LG ja angeblich auch.
Komm schwurbel woanders.",linksgrünversüfft,2023-04-26T09:38:12Z,Ugw9cFYwDlWXia5kZOx4AaABAg
t68QfjvISZ8,Die können mich mal! Alles rechtswidrig!,Ratzefratz,2023-04-26T09:33:37Z,UgyF5xK3Qfm0VuThjZt4AaABAg
t68QfjvISZ8,"Diese Grünen sind nicht nur eine Gefahr für die Konsumenten, sie verhalten sich kriminell
Man kann es immer, immer nur wiederholen
Diese Ampelregierung muss entfernt
werden, es ist schon genug Schaden
angerichtet",Gottfried Bernsteiner Ing.,2023-04-26T09:23:23Z,Ugw7dCDBksn7Orloigx4AaABAg
t68QfjvISZ8,"Die Menschen freuen sich vor allem , wenn sie die Wärmepumpen aus China kaufen dürfen, weil sie billiger sind. Dafür verkaufen sie dann die Firma Viessmann an die Amis.",Beate Schüler,2023-04-26T09:04:13Z,Ugw79domDFQhy6jsWDV4AaABAg
t68QfjvISZ8,Es kommt einfach eine neue Steuer. So macht es DE,Čmar Fuckovich,2023-04-26T08:55:38Z,UgxIBhooHpE8wFg_qaZ4AaABAg
t68QfjvISZ8,Warum gibt es denn so viele schlecht gedämmt Häuser? Genau weil viele ihr Geld lieber anders investiert haben. Die Kohle für den Spaß im Leben verjubelt haben. Oder es sich eigentlich nicht leisten konnten ein Haus zu haben. Aber man muss ja die Verwandten beeindrucken mit dem Eigenheim,Sven Kuhn,2023-04-26T08:47:08Z,Ugw1hHGXojuPytQOpnR4AaABAg
t68QfjvISZ8,In ihrer Wahlheimat Saarland gibt es gute und fachkompetente Firmen die PV und WP verbaut! Aus einer Hand so zu sagen. Lassen sie sich Mal beraten was da so möglich ist. Die rechnen ihnen dann auch vor was sie letzten Endes an Energiekosten sparen werden und wann sie ihre Kosten wieder eingespielt haben. Es muss eben nicht immer zwangsläufig aufwendig gedämmt werden.,Tobias Ernst,2023-04-26T08:28:37Z,UgxgCsNG9Fy3CipbwY54AaABAg
t68QfjvISZ8,"Na klar, die Grünen schenken X-Millionen Hausbesitzern eine Wärmepumpe. Natürlich eine ohne Klimaschädliche Komponenten. 😮😂",silenteye,2023-04-26T08:16:31Z,UgyxqHRdc8wCbs-uG8Z4AaABAg
t68QfjvISZ8,"Es wird eine Zeit kommen, da wird man denen ihre Wärmepumpen festkleben. Quasi als Revanche.
Zumeist stehen die auch noch draußen, ungeschützt vor der Tür.
Is ' ma ne Idee.",Frank Büth,2023-04-26T08:07:39Z,UgyBNYoLNxfHxerf88x4AaABAg
t68QfjvISZ8,Meine Gasheizung besteht darauf ihr Geschlecht zu wechseln und ist ab 2024 eine Wärmepumpe. 😂,Bunny2802,2023-04-26T08:07:21Z,Ugy1ccg-HJ1YVCbpvWJ4AaABAg
t68QfjvISZ8,"Wie praktisch, dass plötzlich eine deutsche Firma, die in dem Bereich tätig ist wieder vorm Verkauf steht. Und wer kauft die Firma? USA
Und es stimmt nicht unsere Hausverwaltung war ratlos, weil sie nicht weiß was sie tun soll, so viel Rücklagen sind nicht mehr da, da schon Öl so teuer war. Und sogar die Reparatur nicht zahlbar war, weil sie erstmal befüllt hatten, damit man nicht komplett friert. Es nervt nur noch",lia sun,2023-04-26T08:03:28Z,UgzrMYshankn5hxjcvx4AaABAg
t68QfjvISZ8,"Ich muß meine Gasheizung verschrotten? Wer hat das gesagt? Hab ich was verpasst? So lange meine Heizung keinen Totalschaden erleidet, kann ich sie reparieren lassen. Wir werden unsere Gasheizung mit einer LLWP in Zukunft unterstützen mit dem netten Nebeneffekt das ich im Sommer auch Kühlen kann. Das System ist auch nicht so kostenintensiv in der Anschaffung wie eine LWWP.",Tobias Ernst,2023-04-26T08:02:19Z,UgxbyIiMLoZdOPjB-NB4AaABAg
t68QfjvISZ8,Ich freue mich zuzusehen wie die Altparteien aus dem Bundesregierung fliegen 💙👍,micha Al,2023-04-26T07:57:45Z,UgzHlbVEnejDX-rI2Q14AaABAg
t68QfjvISZ8,"Hör einfach auf zu nerven. Immer nur dagegen zu sein hilft keinem und schürt Unzufriedenheit und Hass. Ich nenne Sie eine unverantwortliche Person, die dafür auch noch von Steuergeldern gut bezahlt wird.",Kirstin Meyer-Elsner,2023-04-26T07:49:05Z,UgzjIXu3mh4wg9Pxf654AaABAg
t68QfjvISZ8,Und wer schützt Deutschland vor Sahra Wagenknecht?,Peter Müller,2023-04-26T07:41:17Z,UgyopxYujqGhhyMmiNd4AaABAg
t68QfjvISZ8,"Sahara Sarah hat wohl vergessen aus ihrer Lafontaine Villa heraus was ihre geistigen Ziehväter in der DDR versäumt haben.Schlecht gedämmt und kurz vorm Verfall die Bruchbuden.Aber Smog gabs nicht in Ost-Berlin der Antifaschistische Schutzwall hielt auch den ab. Laut Neuem Deutschland.Also zurück zur staatlich verordneten Verblödung Liebe verhinderte Staatsratsvorsitzende,das funktioniert aber nur noch in der Russerei",Torsten Weiss,2023-04-26T07:39:46Z,UgwctyUyNre-CeVi9EB4AaABAg
t68QfjvISZ8,Na Sarah...wieder mal auf einer Linie mit deinen Gesinnungsgenossen der AfD?  Junge Junge....ihr Putin-Marionetten seid so ein lächerlicher und erbärmlicher Haufen.,Andre Weidner,2023-04-26T07:14:19Z,UgxKFF-D4I1gsehmvXB4AaABAg
t68QfjvISZ8,🤣🤣🤣❣,Marcel & Elke Janßen,2023-04-26T07:08:11Z,UgxT3aUa5nN7hdV-WMp4AaABAg
t68QfjvISZ8,"Meine Eltern sind auch betroffen ein Haus aus 4 Generation über 200 Jahre alt keine Heizung nur Öfen, kein Geld zum sanieren das die Hemmung in den Wänden eingebracht werden kann um anschließend ohne Geld noch die Heizung installieren zu lassen! Finde ich unter aller sau",Yasmin Püppi,2023-04-26T06:47:08Z,Ugxeuw50JQX40HAgkzR4AaABAg
t68QfjvISZ8,Nein wir freuen uns auf eine neue Regierung. AFDoder Fr Wagenknecht wählen,Irina Gorte,2023-04-26T06:46:01Z,Ugx0cxTvDA_-ZemXZgJ4AaABAg
t68QfjvISZ8,Mal kucken wie sich die parteien noch halten können.,Christian AGK DTS Maison des Associations,2023-04-26T06:37:47Z,UgwH4Rl3eed0BwRL2lR4AaABAg.9oxq2-riZHf9oxq8e5lDlZ
t68QfjvISZ8,"Habeck und Verbraucherschutz? Er mit seiner Vetternwirtschaft?
Diese Regierung möchte gerne die Häuser der Menschen für ihre neuen Fachkräfte haben.
die Bauverhinderungsministerin und der Wirstschafts-/Umweltzerstörungsminister","Wandern und Natur, einfach mal raus",2023-04-26T06:21:05Z,UgxfceSrpl_bGjEjKwJ4AaABAg
t68QfjvISZ8,"Doppel Wumms fuer US, Viessmann geht nach America. Super gelaufen… erst Verbot dann 30 Milliarden verkauf. Viessmann muss Mega Lobyisten haben. Ampel Regierung muss Mega unbegabt sein. Komplett Idioten.",Kim,2023-04-26T06:12:14Z,UgzngAUO8cw_P6AjYEB4AaABAg
t68QfjvISZ8,Linke und Faschisten haben putin am liebsten.,SunRaIV,2023-04-26T05:55:16Z,Ugw9LZLocqMa0ZsJo6t4AaABAg
t68QfjvISZ8,Linke Socke Sara 😂,Serik K.,2023-04-26T05:52:13Z,Ugz3L-uA9Rk2dlXjjQ94AaABAg
t68QfjvISZ8,Bei meinem Haus würde die Sanierung mehr kosten als das Haus zurzeit noch wert ist. Macht Sinn!,Samira Romes,2023-04-26T05:40:38Z,UgxGIYS7IvmO5c0GYpl4AaABAg
t68QfjvISZ8,👍👍👍🌹,Waldemar Horn,2023-04-26T05:29:57Z,UgxW0GJV-i3JlttQ7mR4AaABAg
t68QfjvISZ8,"Wenn die ""Bevölkerung"" aufhört auf solche Labertanten wie die Wagenknecht reinzufallen.
Das neue Gesetzt verlangt nämlich eben NICHT, dass Heizungen die funktionieren verschrottet werden!
Selber bilden, nicht von Populistinnen bilden lassen!",G B,2023-04-27T10:24:23Z,Ugxec7J7d_K0CV9h3m54AaABAg.9oxcnIg-uSY9p-osEG7om7
t68QfjvISZ8,"""Erst"" 2045 müssen Heizungen getauscht werden.
Wärmepumpen sind auch funktional bei alten schlecht gedämmten Gebäude.
Häuser sollte man generell dämmen um Energie ind Geld zu sparen.

Sollte die Trulla wirklich die Wagenknecht sein, ist sie wirklich auf die Rechte Idiotenseite gewechselt.

So dumm dieses Video. Halbwissen und Panikmache...",Stephan Hrgic-Jelinski,2023-04-26T04:40:11Z,UgzrEgsfDMzW0D0j2xV4AaABAg
t68QfjvISZ8,"Wer schützt uns vor den gezielten Falschinformionen von Frau Putinknecht?
Fakten und Lösungen hat sie nicht zu bieten. Leider fallen sehr viele Menschen auf diese Rattenfänger Methoden herein.",Hans Müller,2023-04-26T04:38:41Z,UgwkpAsxNPy1mTQHBRd4AaABAg
t68QfjvISZ8,"Ich weiß gar nicht, was ihr habt. Es geht noch viel Günstiger, als Wärmepumpen zu installieren. Einfach die Alt-Parteien und ganz vorne die Grünen, abwählen.",Olaf D.,2023-04-26T04:18:56Z,UgwDf9IvZyTU9cZ7O_x4AaABAg
t68QfjvISZ8,"Ich habe ein 200 Jahre altes Haus (ungedämmt) mit einer WP und wir haben nun deutlich weniger Heizkosten und wir frieren nicht. 😂
Aber was weiß ich schon als Heizungsbauer. 😂
Frau Wagenknecht sollte, wie alle anderen Politker, einfach mal die Fre… halten und die Profis machen lassen.",AG,2023-04-26T04:12:10Z,UgwMjPyd_u9gRODseT14AaABAg
t68QfjvISZ8,"Jaja der ""Wärmepumpen Habeck""",He-Man Herman,2023-04-26T03:19:08Z,Ugx24vbUh2VMouSX_Wl4AaABAg
t68QfjvISZ8,"Bitte googeln mit welcher ""erneuerbaren"" Energieform der Herr Minister in Flensburg Zuhause heizt!!",Pablo Breitner,2023-04-26T02:26:44Z,Ugzu8HU_IifPsjZisCN4AaABAg
t68QfjvISZ8,"Wenn man keine Ahnung hat, und das versucht mit anderen Mitteln zu verheimlichen. Oh wie peinlich. Wann sind sie endlich bei der AfD? Ahnungslosigkeit wird dort doch belohnt.",oldnag65,2023-04-26T01:45:51Z,UgxNPWC1T19EavdPqpt4AaABAg
t68QfjvISZ8,"Die können mich kreuzweise am A....
Wie immer :einfach nicht mitmachen.
...und es löst such in luft auf.",MARVIN Xxx,2023-04-26T01:37:19Z,UgzRBmwAr7hzQTBFxwl4AaABAg
t68QfjvISZ8,"Die Welt will betrogen werden, also wird die Welt betrogen! BEREICHERT EUCH, nach uns die Sintflut!",Gordon Albrecht,2023-04-26T00:09:57Z,UgzJvDDZDKiib_wUQjl4AaABAg
t68QfjvISZ8,"Es gibt auch Fachleute die behaupten der Erdkern wird kühler. Wenn man also noch mehr Wärme abpumpt, kommt dann die nächste Eiszeit früher und bringt die Klimazyklen durcheinander ?",Ulla P.,2023-04-25T23:33:29Z,UgyE9ve65ecns5j7aeV4AaABAg
t68QfjvISZ8,"Woher kommt der Strom für die Wärmepumpe Kohle? sehr umweltfreundlich. Es soll auch mal daran gedacht werden. es wird noch dauern bis die regenerative Energie flächendeckend vorhanden ist.  In der realität steht ein Windrad an140 Tagen im Jahr. Sonne scheint auch nicht immer.Grundlast? Speicher noch seeehr teuer. Nicht jeder hausbesitzer hat noch 100 000 Euro in der Ecke liegen. Theoretisch geht alles aber die praxis hat manchmal Tücken. Industrie die viel Energie benötigt, ade. Bahn fährt meist mit Kohlestrom. Noch ist das  puzzle sehr unvollständig. es fehlen 240 000 facharbeiter allein in der Windindustrie Solarindustrie da wurde die gesamte Industrie zerstört. Umweltschutz gegen Naturschutz.? Feinjustierung gefragt. ha ha Warten auf den Klimawandel, dann brauchen wir nicht mehr heizen. Ha Ha Ha Weihnachten 20 grad
ist doch schön. 2038 .Wassermanagement ist sehr wichtig. WC ade. Limitierter Wasserverbrauch.",rosi hertel,2023-04-25T23:17:14Z,UgxJ2xJWoXxZU0FXLkh4AaABAg
t68QfjvISZ8,"Was machen Leute die sich das nicht leisten können? Zum Beispiel wenn man noch in Ausbildung ist, gerade angefangen hat zu arbeiten oder das Einkommen nicht reicht?",Max Y,2023-04-25T21:42:41Z,UgwlH02aTx2_AZs9-aJ4AaABAg
t68QfjvISZ8,Ich kann diese Frau nicht einordnen. Ärzte sitzen im Gefängnis und diese Frau geht ohne Einschränkung durch.,Kerstin Kattan,2023-04-25T21:28:20Z,UgyMTnwC4QwFIu_bZ-h4AaABAg
t68QfjvISZ8,Zuerst würde ich einmal diese saudumme Frau verschroten. Sollte es einmal in ihrem Leben mit ehrlicher Arbeit versuchen. Putin hat sicher einen Job für sie,Markus Wittwer,2023-04-25T21:19:53Z,UgzdgcI6lqkYRfosjGB4AaABAg
t68QfjvISZ8,"Wenn das Haus nicht vernünftig gedämmt ist… warum gehen die Energiekosten mit WP durch die Decke?!
Egal womit geheizt wird, … Dämmung ist in jedem Fall wichtig, sonst wird‘s über die Jahre teuer. Das hat mit WP aber mal so gar nichts zu tun!",Gernot Schu,2023-04-25T21:12:47Z,UgyVABSI7ZT87AHHTUp4AaABAg
t68QfjvISZ8,Niemand hat die Absicht eine Impfpflicht einzuführen!,Wahrheit muss gesagt werden,2023-04-25T20:45:26Z,UgxhtNVn4WV6uBP8tW94AaABAg
t68QfjvISZ8,Die brillenschlange ist die Dümmste gleich nach annal lena und habich.,Michail Zimkin,2023-04-25T20:44:59Z,Ugx8vif946G2hz5GdNB4AaABAg
t68QfjvISZ8,"Sarah wagenknecht gehört eigentlich in die afd, die ziele von ihr und der afd sind quasi die gleichen, nur in der migrationsfrage gibts andere ansichten, aber selbst die linken werden irgendwann diesen fehler erkennen müssen. Es ist nunmal so, das nicht alle völker der erde miteinander kompatibel sind( wäre ein schöner gedanke, aber in dieser welt noch weit entfernt). Sieht man ja an den fast immer muslimischen messerstechern. Der wahre feind des landes heisst nicht afd oder die linken oder irgend welche reichsbürger, nein es ist eine partei die sich die grünen schimpfen, aber in wahrheit die totalen deutschlandhasser sind mit ihrem genauso dummen gefolge der SPD. An alle! Denkt mal drüber nach wer in diesem land wirklich zu Seinen leuten steht",DD,2023-04-25T20:16:18Z,Ugz23lp2-vd3tJZUXXR4AaABAg
t68QfjvISZ8,Kann man nur hoffen das diese eigenartige Regierung bald abtritt,Detlef Neumann,2023-04-25T19:59:59Z,Ugz-sF0o1HYtdBRtxvF4AaABAg
t68QfjvISZ8,"Ja klar Atomausstieg ist ""Klimaschutz"",  Impfung ist ""Fremdschutz"" und neue Heizungen ist ""Verbraucherschutz"" 😂😂 Framing ist alles 😂😂",Alexander M.,2023-04-25T19:54:18Z,UgwDU6ZneNl06r4C8TV4AaABAg
t68QfjvISZ8,@Bernhard Schweiger...der Wärmepumpenhersteller Vissmann wurde gerade an einen sehr reichen Bruten verkauft...der macht jetzt die Kohle mit deutschen Eigenheim- und Wohnungsbesitzern...👎👎👎,Gisela Kornblum,2023-04-28T18:03:27Z,Ugx_1mnSFikSJZtbwk94AaABAg.9oweDPwWiD69p3DCMTpjKU
t68QfjvISZ8,Ich freue mich erst wenn Habeck und Co. aus der Politik verschrottet wird.,Alexander Wolf,2023-04-25T19:30:24Z,UgwuH83BVZzaUMQIfHB4AaABAg
t68QfjvISZ8,Inkompetente! Von nichts eine Ahnung haben. Alles dient nur der Enteignung! Bin mal gespannt wie lange sich das der Deutsche noch gefallen lässt.,Gerry 66,2023-04-25T19:04:30Z,UgwXBz1S5Rhk44u8N514AaABAg
t68QfjvISZ8,"In Russland hat 1/4 keine Innentoilette, liebe Sahra.",Dieter Reidick,2023-04-25T19:01:04Z,UgzN0v2HhhiLdSF2c5l4AaABAg
t68QfjvISZ8,Nicht mit machen und gut ist,lasar81,2023-04-25T19:00:04Z,Ugzd9--JvSI2LxL25uJ4AaABAg
t68QfjvISZ8,Wer ist das primitive Weib?,Don ewaldo,2023-04-25T18:45:23Z,Ugy6wkNE8AiR6gUyJv94AaABAg
t68QfjvISZ8,"Frau Wagenknecht, ich habe eine Idee. Wie wäre es mit einem Gesetz, dass Menschen, welche in die Politik eintreten, vorher eine umfassende psychologische Untersuchung über sich ergehen lassen müssen, damit solche Politiker wie in der Ampel nicht mehr regieren dürfen? Oder auch sollte es geprüft werden, ob derjenige auch Ahnung in seinem Amt hat, dann würde Habeck jetzt nicht in einem Ministerium sein, von dem er keine Ahnung hat. Das wäre sehr wichtig.",Marcel,2023-04-25T18:38:41Z,UgwVgM3n65PZ9Lq4Cpp4AaABAg
t68QfjvISZ8,Verbraucherschutz - dass ich nicht lache !,Tat Jana,2023-04-25T18:37:03Z,UgzuYk0-qQJfzWX0EHt4AaABAg
t68QfjvISZ8,"Erstens wenn ihr alle immer über die Gaspreise heult, dann ist das doch eigentlich ein super Idee. Das Problem ist doch eigentlich was anderes, die liebe Sarah will sich beim Putin immer weiter einschleimen und russisch Öl und Gas kaufen. Menschenrechte sind ihr egal! Außerdem könnte man Wärmepumpen auch mit Photovoltaik betreiben, aber sich und die armen Bürger als Opfer darstellen gibt mehr Wähler. Wieso sind sie eigentlich noch bei den Linken, die AFD wäre da sicher besser geeignet ;)",David,2023-04-25T18:28:41Z,UgztMtTkFHU6feRpEkl4AaABAg
t68QfjvISZ8,Vielleicht sollte Herr H lieber wieder Kinderbücher schreiben ✍,L. A.,2023-04-25T18:20:44Z,UgzyhUXWD9KeOukGP7B4AaABAg
t68QfjvISZ8,Wann endlich jagen wir die Grünen weg,Mario Roth,2023-04-25T18:00:43Z,UgyvE22gCXEJerq92GB4AaABAg
t68QfjvISZ8,"Idioten braucht man nicht
Soll verstrottet nicht in die birne",Apfel mus,2023-04-25T17:50:41Z,UgwEKFF94E-sKl9Sq7d4AaABAg
t68QfjvISZ8,Man will uns mit aller Gewalt E-Karren und Wärmepumpen aufdrängen.....Bei mir zwecklos......,p. wikary,2023-04-25T17:50:36Z,Ugza87stUQW2-rgV6Ld4AaABAg
t68QfjvISZ8,"Alt? Ich hab meine erst seit 2022 😂 
Das Ökogewichse kann mich mal, notfalls Holzofen und Müll verbrennen.",Waipi,2023-04-25T17:32:34Z,Ugx06t2GTt4PLXlgunt4AaABAg
t68QfjvISZ8,"Wie sieht es denn mit den Hintertürchen aus, war bei Corona auch schon so! Wenn man eine Heizung hat, die Kosten aber nicht zahlen kann, was nützt dann die Heizung.",Biene,2023-04-25T17:17:00Z,Ugy5jznrHtoMyuZ1ivl4AaABAg
t68QfjvISZ8,Das Familienunternehmen Viessmann gehört zu den Gewinnern der Klimawende. Doch Insidern zufolge soll das Unternehmen vor einem milliardenschweren Verkauf in die USA stehen. Finanzminister Lindner mahnt: Ein Deal des Wärmepumpen-Spezialisten müsse genau untersucht werden. -)),Christian J. Hausner,2023-04-25T16:57:12Z,UgxUQiMBkWGnFAoOFvJ4AaABAg
t68QfjvISZ8,"Das ist stille Enteignung.. mehr nicht. Diese Minister brechen alle ihren Eid, Aufhebung der Neutralität, Anklage wegen Eidbruch und falscher Aussage n im Wahlkampf.. siehe die Grünen.. keine Waffenlieferungen",Ralf Keller,2023-04-25T16:49:50Z,UgwQzpz2ijS5LBpKwgp4AaABAg
t68QfjvISZ8,"""Verbraucher"" hört sich auch schon irgendwie abwertend an",Peter Filzek,2023-04-25T16:15:33Z,UgwZFxOAvLUssGKmVBt4AaABAg
t68QfjvISZ8,"Wieder sehr wahr, was Frau Dr. Wagenknecht sagt.
Klimaktivismus erinnert mich an Kommunismus.
Beides indoktrinierende, ideologisch verbrämte, militante,
 -ismus Diktaturen, die mit Dummheit Leid schaffen ! 😎
Nie wieder GRÜN wählen !!!",Nemesis,2023-04-25T16:12:58Z,Ugz7ldOji20pUqWmQhl4AaABAg
