channel_id,video_id,comment_id,date,author,comment_text
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,Ugy8vnT0bP-buHgVBO94AaABAg.9Qz9aCXcIN19UIA1Vagt32,2021-11-03T17:53:41Z,Markus Duesseldorf,"@Mango Jerry Ja, ich gebe zu, dass ich gar nichts über das ""System  Kurz"" weiß. Ich sehe aber, dass er patriotisch ist, zuerst Österreich sieht und erst dann die anderen und dass er z.B. gesagt hat, dass er keine weiteren Flüchtlinge aufnehmen will. Außerdem sehe ich es als positiv, dass er so jung ist. In allen dieser Punkte tickt Frau Merkel leider völlig anders. Und mit unserer neuen rot-grünen Bundesregierung wird es wahrscheinlich noch schlimmer. Ich weiß nicht, was die Österreicher gegen den Kurz haben, aber ich wünschte mir, dass Frau Merkel einiges davon hätte. Sie wird ja bald arbeitslos sein. Dann könnt ihr sie haben 🎈. Außerdem geht es doch den Österreichern im Schnitt besser als uns. Bei uns gibt es europaweit den größten Niedriglohnsektor und schlecht bezahlte Zeitarbeit. Auch die Renten sind in Österreich viel höher als in Deutschland. Ich weiß gar nicht, was ihr habt."
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,Ugy8vnT0bP-buHgVBO94AaABAg.9Qz9aCXcIN19UHnvniIOtZ,2021-11-03T14:31:48Z,Mango Jerry,"@Markus Duesseldorf Sie wissen zu wenig über das ""System Kurz""."
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,Ugy8vnT0bP-buHgVBO94AaABAg.9Qz9aCXcIN19RmyJygK_6i,2021-09-02T12:44:08Z,Joker Niki,"@Markus Duesseldorf Das kann schon sein das er mehr tut als Merkel,aber wir könnten in Österreich noch einen besseren Kanzler haben als Kurz!!!"
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,Ugy8vnT0bP-buHgVBO94AaABAg.9Qz9aCXcIN19RlQXH52dEZ,2021-09-01T22:20:52Z,Markus Duesseldorf,Warum? Ich finde Herr Kurz tut mehr für Österreich als unsere blöde Merkel für Deutschland.
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,Ugz0pGcM3G34231x15R4AaABAg,2021-08-13T08:04:37Z,Wim Duisenberg,Sebastian Kurz setzt den Great Reset der Weltwirtschaft sehr gut um
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgwDG9FdTDmJ3LFTg9B4AaABAg,2021-08-08T15:59:21Z,ledsepp,https://youtu.be/nggVY7uvu38
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgyvndbAkdqjkx1ozaB4AaABAg,2021-08-02T23:08:52Z,chris,Der Impfkanzler Kurz zum Teufel mit diesen Ditsch und der ÖVP
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgwjmjnQ6vqPstkxMuJ4AaABAg,2021-07-29T07:09:45Z,ledsepp,"Der Tag Ihres Rücktritts wird als neuer Nationalfeiertag in die Geschichte Österreichs eingehen.
""Österreich ist frei von einem autoritären Möchtegern-Diktator"""
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgzMwyoobDOHvPp8NIB4AaABAg,2021-07-28T07:04:21Z,EpicStrawberries,brav burli! 1er auf die Englisch matura
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgwHuiyiARL3zjmlblV4AaABAg,2021-07-27T12:42:23Z,Bostjan Petrak,Idiot
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgxfOEJFbquzKQZnBLB4AaABAg.9Q8n9mlsH8x9UHoZBDrKXD,2021-11-03T14:37:19Z,Mango Jerry,Wer ist diese Beinschab?
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgxfOEJFbquzKQZnBLB4AaABAg.9Q8n9mlsH8x9QoqDmfl-5P,2021-08-09T09:40:28Z,Heidi A,"@Ben Schmidt Ja lieber Ben verwirf das Drehbuch besser! Ich war in Hollywood und glaube mir da willst Du nicht hin! Menschen mit Anstand, Empathie und Seele sind dort fehl am Platz! Deine oben beschriebene Gurkentruppe kann bestenfalls als Löwingerbühneabklatsch durch die Länder tingeln..... dieses Schmierentheater wird aber keiner sehen wollen...."
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgxfOEJFbquzKQZnBLB4AaABAg.9Q8n9mlsH8x9QoWzo5StOb,2021-08-09T06:43:40Z,Ben Schmidt,"@Heidi A Auch wieder wahr. In Zeiten wie diesen darf man nur seinen Humor nicht verlieren. Da ich keine paar Millionen besitze und auch nicht in Hollywood daheim bin, sollte ich das Drehbuch wohl verwerfen ;)."
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgxfOEJFbquzKQZnBLB4AaABAg.9Q8n9mlsH8x9QmjxmvxTZ3,2021-08-08T14:07:14Z,Heidi A,Die ganze Riege ist doch komplett uninteressant...wer würde sich den Schmarren anschauen....
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgxkzXykqNoUMgQewfR4AaABAg,2021-07-23T12:58:27Z,M K,🤨🤥🥺😫🙄🥴
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,Ugw41HJvK2wIyvDM9aN4AaABAg.9Q5NKKKOdJ39UHpX16F2N5,2021-11-03T14:45:45Z,Mango Jerry,@Grisu_122 Die haben sich nach allen Seiten abgesichert.
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,Ugw41HJvK2wIyvDM9aN4AaABAg.9Q5NKKKOdJ39RC45XXdolp,2021-08-18T19:32:11Z,Grisu_122,Ach rassistisch gegen den lgbtq+ schäm dich
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgxNdoh16beKW2KvRLd4AaABAg,2021-07-20T21:59:21Z,Bob Blaze,Braver Bua 👍
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgxBFCslU4kj31F6eIV4AaABAg.9Q-BIMaCfZA9Q8mkyAHuvU,2021-07-23T16:22:50Z,Ben Schmidt,Ja nur leider Contact Tracing. Ich hätte lieber die 3G an den Orten wo sie jetzt sind nur keine Registrierung mehr. Privatsphäre bitteschön!
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgyKG4aN6MSPZi4k9mN4AaABAg.9PzliIxzOB19QoqhvDKH3z,2021-08-09T09:44:43Z,Heidi A,"Lohnt sich nicht.....ist nur blabla, wie immer!!"
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgydjFQxlE44DKZgU2N4AaABAg,2021-07-19T16:37:31Z,Robert Shawmarsh,"In England gibt es keine Corona Regeln mehr, aber in Österreich wird die Bevölkerung weiter in Quarantäne gehalten, weil es der Dikt...... so will ?  Österreich ist nicht mehr mein Land, selbst die Gesellschaft wurde durch die Politik auseinandergerissen, weil sich die andere Hälfte, die Regierungstreuen,  als die besseren Menschen fühlen.  Aber die Nebenwirkungen der Impfung werden schon noch ihr übriges tun und die Geimpften werden in der Katastrophe enden."
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgzrjUzGd6dse5rTRMR4AaABAg,2021-07-19T08:54:22Z,Heidi A,"Kein Wort zur Flutkatastrophe? Oder besser Planostrophe! Sicher wussten Sie, wie auch die deutsche Bundesregierung, 9 TAGE vorher was kommt, ohne das Volk zu warnen, gell! Die englischen Medien wussten es !!"
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,Ugwa0AWaU70P3AfrNcR4AaABAg.9Pyfs5D4eQo9UHoOIwEjYg,2021-11-03T14:35:50Z,Mango Jerry,"@Heidi A Nicht Onkel ... nach Mutti kommt nun Vati, der skandalbehaftete Olaf Scholz."
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,Ugwa0AWaU70P3AfrNcR4AaABAg.9Pyfs5D4eQo9QnoYn4dQZM,2021-08-09T00:06:37Z,2hdl,@Heidi A Der Wahl läuft außer Ruder aber die benehmen wie der letzter Henker
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,Ugwa0AWaU70P3AfrNcR4AaABAg.9Pyfs5D4eQo9QnFB91Ikpd,2021-08-08T18:48:49Z,Heidi A,@2hdl ....und weiß man schon welcher Onkel es wird? Stehen ja mehrere zur Auswahl!
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,Ugwa0AWaU70P3AfrNcR4AaABAg.9Pyfs5D4eQo9Qn3bQIdK3j,2021-08-08T17:07:41Z,2hdl,"@Heidi A unsere Mutti geht jetzt schön Urlaub machen, weil unseren Onkel Platz ein nimmt 😎"
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,Ugwa0AWaU70P3AfrNcR4AaABAg.9Pyfs5D4eQo9QmjniBEvP4,2021-08-08T14:05:52Z,Heidi A,"@2hdl ...ja...ironisch, verstehe! Der ist auf was drauf.....ich würde auf was anderes tippen.....man muss sich das neueste Blabla auf OE24 anschauen....nach der USA-Reise....."
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgySit43AoHgcuzYLdF4AaABAg,2021-07-18T07:34:46Z,Geronimo1969,Schaut lieber zu das sich eure Heinis aus dem Erzgebirge verpissen denn die brauchen nicht denken das wir noch lange eure Scheiße mitspielen. :P
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgytuuWR0-aDGM8kOY94AaABAg,2021-07-18T07:11:20Z,Helmut Groiss,"Wie Soll man was können, wenn er alles Abgebrochen hat ,ein ungelerter an der Macht  ,wie geht das ?"
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,Ugy9GCZgJEvLmTgR_pB4AaABAg,2021-07-17T20:38:54Z,Norbert Vogel,stfu
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,Ugz6fZg3QJ8OZPTBRQB4AaABAg,2021-07-17T20:38:40Z,Norbert Vogel,hot er trainiert da Arnie
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgxeoyHSSqV1dlr73pJ4AaABAg,2021-07-17T20:37:54Z,Norbert Vogel,wtf
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgyhfJ1ipNp_wkUXLvR4AaABAg,2021-07-17T20:37:00Z,Norbert Vogel,🤣🤣🤣🤣🤣🤣🤣😍😍🤣😍😍😍😍😍😍
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgwvBtY9jnSjlDmgpcJ4AaABAg,2021-07-17T19:38:22Z,Pacaj Albert,"Three chapels three general question all life love money voice invisible anweser first chapel one the other chapel money did not exist in the first chapel there was love without money still in the first chapel the second chapel must not be in conflict with the third chapel
4 years old my body fire and water later the wind lowered the original state
WHO WHOM WHO stole the chapel"
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgxopwA-iPaMQg_Imfx4AaABAg.9PuJXOHpGx39UHpiQfQPNa,2021-11-03T14:47:27Z,Mango Jerry,Das Beste ist sein Stöhnen.
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgyLF3ESnxFeFnoVNYd4AaABAg,2021-07-17T12:56:25Z,Pacaj Albert,Word War II does not raise the school of the question of how Switzerland  got rich from three cows and the three Rock
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,Ugxn6x3KvFzNEaJ_i5F4AaABAg,2021-07-17T12:48:39Z,Pacaj Albert,"Turn over múch damage Germany did not believe just wandet to believe how much damage you did to heart of childrens generaciin
several Generation the destroys the heart
who whom who stole the chapel"
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgyfOGQt08x8bUjEdhZ4AaABAg,2021-07-17T06:58:50Z,monika,"na ja, zumindest kann er auch auf englich lügen - bravo"
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgxGAnmvYAFqIs8Nsjt4AaABAg,2021-07-16T22:52:40Z,linksforyou,"Echt schlimm ... ""Des kaunst eigentlich goa ned erfindn!"""
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgyT-US57j_vpGv3y794AaABAg,2021-07-16T20:13:03Z,bernhard Oberluggauer,"Schön dass er sich in Amerika sein Logdown und Impffaschismus Geld holt. Von Gates, Buffet oder die Rockerfellers.  Gerecht wäre es wenn jeder in diesem Raum wo der Autokrat spricht auf den Scheiterhaufen verbrannt wird. Wäre doch ein Zufall wenn Gates, Rockerfellers, und Pharmalobbyisten auch da sind um den jungen Führer zu lenken. Ich wünsche Ihm vom Herzen dass seine Frau fremdgegangen ist und dass Kind nicht vom Ihm ist. Dass wäre das beste für dass Kind dass Kurz gerne nicht in Ihm stecken"
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgzAQyj9lvU0dyMA6WZ4AaABAg.9Ps-2GMVQ8Z9UHpIwgtekQ,2021-11-03T14:43:50Z,Mango Jerry,Girlfriend?
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,Ugwlzjd5jvtGTXUTnGx4AaABAg,2021-07-16T16:33:56Z,Kaiser Karl Van Kaiserwetter,I am here
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgxwwTH73OTHnwdmnZN4AaABAg.9PqYYPrgqwO9QmdQot28dZ,2021-08-08T13:10:10Z,ledsepp,what he meant is his english is sh*tty.
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgxwwTH73OTHnwdmnZN4AaABAg.9PqYYPrgqwO9PreOUp0w0p,2021-07-16T15:23:24Z,Thurso Berwick,"Do mean the ""yolk""?"
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgxwwTH73OTHnwdmnZN4AaABAg.9PqYYPrgqwO9Pqin-SO2vK,2021-07-16T06:42:36Z,Dieter Steiner,"It's the new language, the genderdenglish."
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,Ugz6E_MsRTsdCtXaIvx4AaABAg,2021-07-16T04:55:34Z,Lisa Schneider,"Sebastian kurz 
DU BIST LÜGNER"
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,Ugwp09txqPwNW9Zxuyt4AaABAg,2021-07-16T04:42:34Z,Alberto D.,pretty lame
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,Ugy4VFkUpMvifyHZfvh4AaABAg,2021-07-16T00:12:51Z,Rene mitterlehner,Kurz du bist nicht mein Kanzler. Du bist eine Freimaurer Marionette!
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgwDOk7Xumx3re9xBwl4AaABAg,2021-07-15T22:06:48Z,Georg Kleeb,Kurz der Verräter an eigenem Volk.
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,Ugw6W_FTbgKBp4JY30B4AaABAg,2021-07-15T21:34:12Z,Emma Aringer,"Die Wahrheit .....😰
Alles Lug und Betrug u.es wird alles vertuscht"
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgymMxbzKiyTn4hskq54AaABAg,2021-07-15T21:32:03Z,Emma Aringer,"Diese Regierung ist unglaubwürdig,verlogen u.hinterfotzig 👎👽👎☻👎🤢👎"
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgzPQsn8WCWiVfo1meF4AaABAg,2021-07-15T21:14:18Z,Matthias Stockinger,Du deppada trottl scham di
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgznWm1g0K2eBe8BTxt4AaABAg,2021-07-15T20:13:05Z,Azor Ahai,die ganze welt lacht über diesen trottel
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgxIxSX74b1zCS7YiiB4AaABAg.9Pp_io64XjN9UHpNyLjll8,2021-11-03T14:44:31Z,Mango Jerry,Er hat sich hochgef ...
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,Ugw0TthUXxw9V-SNaxt4AaABAg,2021-07-15T18:29:42Z,Teddy Teddy,criminal 🤮🤮🤮
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgwTJ0TxXpJ7uWO9I4R4AaABAg,2021-07-15T18:27:58Z,Teddy Teddy,KURZ MUST GO ! baron von Kurzhausen the greatest liar under the sun !
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgxeTNPIpeA3PZntSt94AaABAg.9PpKuQIHZRc9UHp5MeRatq,2021-11-03T14:41:59Z,Mango Jerry,@ledsepp Er hat ein konservatives Alibi ... Sexuelle Männerbünde in der Politik sind zum Erbrechen.
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgxeTNPIpeA3PZntSt94AaABAg.9PpKuQIHZRc9QNEba1wOmA,2021-07-29T07:04:20Z,ledsepp,"bin auch schon gespannt, wer sich als leiblicher vater herausstellt. eins weiß ich jedenfalls aus zuverlässiger quelle, dort wo unser weltmeister der peinlichkeiten seinen samen zu verspritzen beliebt, gibt es nichts zu befruchten..."
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,Ugz8nvLA0gj-TgUqz7J4AaABAg,2021-07-15T16:48:57Z,Renate Lehnort,Super!
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,Ugxh4UhOA9mU15Zu1nt4AaABAg.9Pp8B5dNWym9Q-Buw0tFhW,2021-07-19T22:58:59Z,Bertram Lingenhöle,"sehr gut beschrieben ! 

ein Hochstapler, geht mit Unachtung gegen die Katholische Kirche vor und leugnet dies !  Ein korrupter , Watschelohr Schüler, der nothing in the  head hot !"
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,Ugxh4UhOA9mU15Zu1nt4AaABAg.9Pp8B5dNWym9PpjThz67Xs,2021-07-15T21:29:19Z,Emma Aringer,👍👍👍
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,Ugxh4UhOA9mU15Zu1nt4AaABAg.9Pp8B5dNWym9PpiBcvqTD9,2021-07-15T21:18:07Z,Gunny Austria,"@Pierre De L'amour
👍👍😜"
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,Ugxh4UhOA9mU15Zu1nt4AaABAg.9Pp8B5dNWym9PpKT9yAcc1,2021-07-15T17:42:03Z,Pierre De L'amour,Der Bundesschwanzler redet von den 2500 Beidlpix die seine Partei aquiriert hat!
UCAa7V7ZM0_hhszN_GYEl0Sg,_C0cG-5lhdE,UgwSYsli9jGjlWKvBKd4AaABAg,2021-07-15T14:07:40Z,leni,Die Menschen lassen sich täuschen kurz arbeitet nur ausschließlich nur für seine Zukunft .hört nur auf die Leute die nichts gutes im Sinn haben für Europa .kurz ist ein narzist  der kleine Mann verliert aber seit nicht dumm auch der Mittelstand  mit dem lockdown machen sie uns gefügig wacht auf
